"product_id","text"
"736","상품명: 로우라이즈 드랍 부츠컷 핀턱 코튼 팬츠 [블랙]
상품 유형: 바지
브랜드명: 플레이스 스튜디오
사용자 리뷰:
- 허벅지는 딱 맞는데 허리는 남더라구요
하비 체형분들 사실 때 꼭 허벅지에 맞춰서 구매하세요!!
- 생각보다 핏도 별로고 길이도 애매하고..수선해서 입을 것 같네요..
- 핏 ㄹㅈㄷ 다른 옵션도 구매하려구요 너무 마음에 드네요~
- 로우라이즈라기에 밑위 너무길어서 허리 큰 하이웨스트고요 바지도 너무길어요
-
-
- 핏 예뻐요 질도 나쁘지 않고 가격도 저렴해서 만족해요 잘 입을 것 같아요
- 두께감은 한 여름 빼고는 다 입을 수 있을거 같아요 로우라이즈인거 감안해도 허리가 너무 커서 수선해서 입을려구요 핏이 부츠컷인데 와이드해서 잘 못 입으면 뚱띠스 해보일수도 있을 듯..
- 고민 많이 하다가 샀는데 마음에 들어요!! 그런데 160초반에 M사이즈 입으면 바지 길이가 좀 길어서 바닥에 완전 끌릴것 같긴해요 ㅜㅜ 그래도 너무 만족합니다! 부츠컷 바지 항상 사고 싶었는데 와이드 부츠컷느낌이라 너무 붙지도 않게 부담없이 입을 수 있을것 같아용
- 고민 많이 하다가 샀는데 마음에 들어요!! 그런데 160초반에 M사이즈 입으면 바지 길이가 좀 길어서 바닥에 완전 끌릴것 같긴해요 ㅜㅜ 그래도 너무 만족합니다! 부츠컷 바지 항상 사고 싶었는데 와이드 부츠컷느낌이라 너무 붙지도 않게 부담없이 입을 수 있을것 같아용"
"737","상품명: 올 데이 린넨 라이크 밴딩 팬츠-5Color
상품 유형: 바지
브랜드명: 필루미네이트
사용자 리뷰:
- 필루미네이트 진짜 배송만 느릴뿐이지 그냥 너무 이쁜걱만 내놔서 내통장잔고가 불쌍해
- 허리 얇아도 입기 좋고 색감 이쁘고 재질 덕분에 시원하고 좋아요. 하지만 오늘 하루 입었는데 바지주머니가 구멍 나서 내구도는 별로네요ㅠ
- 어느정도 두께감이 있는 린넨이라 더위 많이 타는 사람한테는 봄 초여름 가을 정도로 입을 수 있는 두께입니다 마냥 얇진 않아서 핏은 탄탄하게 잘 나와요 그래도 입었을 때 허리도 여유있고 무겁진 않아요 꽤 포멀해서 공적인 자리에서도 캐주얼하게도 다 입을 수 있을 거 같습니다 배송도 빨랐어요
- 여자인 제가 입으려고 샀는데 남편이 보더니 엉덩이 부분이 너무 펑퍼짐 하다고 본인이 입어보겠다 하고 입더니 남편한테 찰떡이더라구요ㅠㅠ 여자가 입기엔 많~~이 엉덩이 부분이 큽니다! 뒤에서 보면 엄청 커보여요 더 뚱뚱해보이는 느낌? 밴드이고 핀턱이 두개?정도 잡혀있어서 골반 엉덩이 쪽이 부해보여요. 남자는 갠찮아보임ㅠ 남편은 180 /78인데 m 사이즈 잘 맞더라구요 오버핏으로 나와서 너무 크게 안사도될듯
- 오늘 처음 입고 외출 했는데 옷도 편하고 좋네요 번창하세요
- 린넨 특유의 까끌까끌하면서 부드러운 원단 느낌은 굿
하늘하늘한 느낌과 착용감은 좋음
근데? 그런 느낌만 줄 뿐, 진짜 시원하지는 않음
통풍 잘 안되서 다리에 땀참.
한여름에 입기에는 다소 무리가 있다.
봄, 혹은 초가을에 입기에는 매우 좋음
- 얇아서 시원시원하니 좋고 일단 가성비가 짱인거 같아요!!!!
- 마감처리가 좀 아쉽네요 실밥도 많이 있고 아쉽네요
- 제가 입으려고 했는데 남편이 찰떡이라 줬어요. 편하긴 엄청편한데 여자가 입기엔 많이 크더라구요. 그래도 예뻐요
180 / 78 인데 m사이즈 잘맞앗어요.
- 허리밴딩 너무편하구요
일단 입문자들 너무편하게 입기좋아요
색도 너무이쁘고 맘에듭니다^^
재구매 무조건입니다"
"738","상품명: 커브드 코튼 치노 팬츠 [블랙]
상품 유형: 바지
브랜드명: 르아르
사용자 리뷰:
- 길이가 길어 수선은 했지만
재질도 좋고 와이드팬츠로 자주 입고있어요 ㅎㅎ
두껍지 않아서 사계절 내내 입을듯합니다 ^^

바지 맛집이네요 다른 제품들도 구매예정입니다
- 안녕하세요 오늘은 르아르의 코브드 코튼 치노 팬츠를 리뷰할 기회가 생겨서 리뷰해 보려고 합니다. 좋은 기회 주신 무신사와 르아르 관계자님 정말 감사합니다
먼저 배송은 체험단이라고 배송이 늦거나 포장이 다르거나 없이 꼼꼼하고 빠르게 잘 도착 해서 너무 만족스러웠습니다. 제품을 보니 적당히 두꺼운 두께와 딥한 블랙 색감을 가지고 있어 어느 룩에나 잘 어울릴 것 같다는 생각이 들었습니다. 오른쪽 뒷 부분의 가죽패치도 은은한 포인트가 되네요.
저는 회색 가디건에 매치 해 보았는데요 약간의 커브드한 핏이 흔한 와이드핏 바지들과 다르게 포인트가 되고 과하지 않은 통과 기장으로 깔끔한 모습입니다. 자연광에서의 색감 또한 가공된 블랙이 아닌 딥 블랙 느낌이라 너무 느낌있는 것 같습니다. 전체적으로 깔끔한 핏과 색감이여서 출근할 떄 일주일에 3번은 입는 것 같습니다.
적당히 데일리로 입기 좋은 치노팬츠룰 찾는 분에게 이 제품을 추천드리고 싶습니다 감사합니다!!
-
- 여행가서 이 바지만 내내 입었습니다 무릎 절대 안나오고 핏 자체가 포인트네요
- 기장이 매우매우 길어서 좀 접어입긴하지만 가격대비 탄탄하고 커브드되면서 떨어지는 핏이 무척 맘에 들어요. 두께는 얇은편이라 겨울만 빼고 다 착용 가능해요..
- 재질도 부들부들하고 단추가 일반 소뿔단추가 아니라 쇠 재질에 펀칭(?)같은거로 받혀있어서 내구성이 아주 좋아보여요 핏은 커브드핏이 너무 과한 와이드핏 같아보이지는 않아서 좋고 색깔별로 구매하고 싶을 정도에요
- 주름이약간많이지긴하는데나름데로잘입고있습니다굿굿
- 배송도 빨리 왔고 핏도 너무 예쁘네요
두께는 한여름에도 입기 좋습니다
- 블랙이지만 물빠진 블랙? 그런 컬러감이라 오히려 빈티지함
- 기장이 좀 긴거같긴하지만 나머지부분은 만족스럽습니다
원단도 주름 많이 안잡혀서 좋은거같아용"
"739","상품명: 재창조 메이커 [+ 블링블링 아이돌스틱 본품증정]
상품 유형: 뷰티
브랜드명: 에뛰드
사용자 리뷰:
- 같은 색을 파워 쿨톤이 썻을때와 파워 웜톤이 썻을때 발색이 이렇게까지 다릅니다
- 위가 컬러그*, 아래가 에뛰드 껀데 에뛰드가 훨씬 부드럽게 발리고 좀 더 유분감이 느껴져요 색도 훨씬 붉은기 빠진 그림자 색임 다만 부드러운 만큼 잘 지워져요 스머징할때 잘못하면 다 지워질 듯. 지속력 중요하다 하는 분들은 컬러그*, 코 쉐딩 색감이 더 중요하다 하는 분들은 에뛰드 추천. 근데 기본적으로 둘다 꽤 괜찮아요
- 진짜 재구매할 것 가타요ㅠㅜ
원래 쉐이딩이 엄청 고도의 집중력과 시간이 필요하잖아용...
근데 이거 쓰고 나서 아침에 준비 시간도 확 줄고!!!
가지기 다니기도 편해서 너무 잘 쓰고 이써요...
진짜 문지르면 자연스럽게 블렌딩돼서
부자연스러움은 전혀 ❌❌!!! 강추합니당!!!
- 제 인생 쉐딩입니다
그냥 왕짱이예요&hellip; 정착했어요&hellip;
없는 코를 조각해서 만들어주는 느낌&hellip;
제품 이름처럼 ㄹㅇ 재창조ㅎㅎ
저는 이거 3개 더 쟁였어요
한가지 화장만 할 수 있다면 (ˀ̣)
저는 이 제품으로 입체감 만들래요
- 잘 받았습니다 잘 쓸게요 색이 쿨한색이라서 맘에 들어요
- 올리브영에서 테스트해보고 제가 원한 회끼도는 쿨톤컬러라 바로 쿠폰써서 구매해봤어요!
다른 브랜드 쿨계열도 써봤지만 조금씩 노란끼가 들어가서 쿨톤에게는 조금 아쉬운 제품들이 많았는데 이 에뛰드 쉐딩스틱이 가장 자연스럽게 쿨톤에게 어울리는 컬러인 것 같아요
- 똥손이고 쿨톤이라 붉은끼 나는 쉐딩은 너무 티나서 쉐딩을 안하는 사람인데.. 워낙 쿨톤에 맞춰서 자연스럽게 된다는 평이 많아 충동구매 했습니다.

이미 에뛰드에서 테스트해봤는데 진짜 너무 자연스럽더라구요.. 무신사에서 에뛰드 세일가보다 더 싸서 구매했고
배송도 엄청 빨라서 빨리 받아볼 수 있었어용

역시 쿨톤에게 자연스러운 색상이고 부드럽게 발색 잘되는데 손으로 펴도 샤샥 자연스럽게 펴져서 똥손인 저도 자연스러운 오똑 코를 가질 수 있을 것 같습니다요
손이 둔해서 브러쉬로 하면 정교하지가 못했는데 이건 스틱이라 사용감도 편하고 휴대도 간편하네요
굳굳
- 간편하게 슥슥 그리면 얼굴 조각 완료
부드럽게 발려서 좋아요
- 코쉐딩 하려고 샀는데 스틱이라서 편하고 좋아요!!
다 쓰면 또 사고싶어요!!!!
- 코쉐딩을 잘못해서 사봤는데 너무 좋아요! 색도 쿨톤 그림자색으로 딱이고 부드럽게 발려서 블렌딩도 잘됩니다 코벽이랑 코끝 라인잡기 특히 좋구요 위에 가루타입 쉐딩 얹어주면 지속력도 높아집니다 다만 처음부터 스틱이 밖으로 나와있어서 뚜껑을 닫을때 좀 신경써야합니당"
"740","상품명: 펄 글로우 하이라이트 스페셜 에디션
상품 유형: 뷰티
브랜드명: 세잔느
사용자 리뷰:
- 예뻐요 쿨톤에게 추천해요 밑색이 없어서 더 사용하기 좋아요
- 웜톤에게 더 추천하지만 따로따로 보면 쿨톤도 사용하기 좋아요
- 하이라이터가 다 달라서 사용하는데 재미있는것 같아요! 색이 엄청나게 차이가 있진않지만 확실히 다르고 손으로 바르면 여러색 나와서 좋아요
- 하이라이터 새로 나왔다길래 한국에선 안팔줄 알았는데 있길래 바로 구매했습니다!! 세잔느 하이라이터 중에 제일 예쁜것 같타요
- 여러컬러가 있어서 활용하기 좋겠어요 예쁘네요
- 좋아요 수분감있는 텍스처라 부드럽게 잘발리고 굿굿
- 원래 하이라이터를 잘 안하는 편이라 마땅한 하이라이터가 없었는데 이 제품이 일본에서도 구하기 어려웠어ㅛ던 제품이었다고 해서 궁금해서 구매했는데 은은하면서 발색은 확실히 돼서 만족하긔윤
- 원래 하이라이터를 잘 안하는 편이라 마땅한 하이라이터가 없었는데 이 제품이 일본에서도 구하기 어려웠어ㅛ던 제품이었다고 해서 궁금해서 구매했는데 은은하면서 발색은 확실히 돼서 만족하긔윤
- 그냥저냥 무난한 하라
수집가치는 있다고 봅니다
- 사실 엄청 좋은지는 모르겠지만 코덕입장에서 수집가치는 있습니다"
"741","상품명: [한정특가] 올테이크 무드 팔레트 24AD #3호,5호
상품 유형: 뷰티
브랜드명: 페리페라
사용자 리뷰:
- 봄브라이트 추천 팔레트라 사봤는데 바르니 확실히 생기가 도는 느낌이네요
- 너무 예쁘잖아~ 봄 브라이트 소녀들!! 꼭 사세요.
저는 겨울 쿨 브라이트 + 봄 브라이트인 여성이라 채도가 중요한 여자에요.. 처음 퍼스널컬러 진단을 받고 겨울 쿨 이라는 사실에 겨쿨브 섀도우를 샀는데 제 눈에는 너무 푸른끼가 많이 돌아서 눈에 멍든 사람 마냥 발색 되더라고요… 그래서 봄브스러운 섀도우를 찾아 떠나다가 이 페리페라 제품을 구매했는데 너무 만족스러워요~
우선 휴대하기 편한 사이즈! 너무 많은 컬러가 아닌 베이스, 음영, 삼각존, 펄 로 필요한 컬러로만 구성되어서 휴대하기 편해요. 눈은 두개고… 사실 매일 메이크업을 다르게 하는 사람이 아닌 이상 사람은 자주 사용하는 컬러만 쓰기 마련이잖아요? 이 팔레트는 정말 필요한 컬러만 들어있어서 버리는 색이 없는게 좋은 거 같아요ㅎㅎ
봄 라이트분들께는 조금 채도가 올라올 거 같아요!
저는 22~23호 뉴트럴톤이라 이정도 채도는 적당해요ㅎㅎ
페리페라는 이 팔레트를 절대 단종시키지 마시길~
-
-
-
- 한 팔레트로 풀메이크업 할 수 있을 정도로 색조합이 좋아오! 봄웜들한테 완전 추천
- 발림성 좋고 색상도 넘 이뽀요 가루날림도 없네요
- 세일해서 샀는데 너무 잘 삿구뇨
원래 형님 저 녀석 튤립 만들까요 썼는데 이 색도 너무 이쁘더라구요...
봄브 당장 사시오
-
-  "
"742","상품명: [화잘먹미스트] 에센셜 물 마이크로 피팅 미스트 55ml (앰플선5ml 증정)
상품 유형: 뷰티
브랜드명: 정샘물
사용자 리뷰:
- 화장 전에 이렇게 얼굴에 뿌리고 쓰는데 이거 광 보이시나유 이거 미스트 광이에욬ㅋ 이 위에 화장하면 개잘먹음.. 강추합니다
- 화잘먹 치트키 ㄹㅇ 이거 쓰고 맨날 뜨던 피부 매트형 파데 발라도 이제 안떠요 진짜 꼬옥 쓰십시오 전 정착했습니드 ..
- 안개분사 좋아요 픽싱이 잘 되는지는 모르겠고 보습은 좋은것같아요
- 물같은 제형이라 흡수는 빠른편이에요
썬크림 전 단계나 퍼프에 뿌려서 화장하면 속건조나 뜨는게 확실히 덜해요
- 워낙 유명하다고 해서 주문해봤는데 살짝 광나는 느낌임. 맨얼굴에만 사용해본 정도라 화장 픽서 기능이나 유지력은 판단하기가 어려웠음

* 배송: 빠름(주문후 다음날 도착)
* 분사력: 타 제품보다 좋으나 쌍빠제품보다 덜한정도
*만족도: 화장할때 사용을 안해봐서 픽서기능은 잘 모르지만 속광이 느껴짐. 모공이 워낙크고 수분부족 지성형이라 어떤제품 사용해도 기름올라오는 느낌이었는데 이제품은 수분을 한번 잡아주는 느낌이 듦
*재구매: 화장후 사용해보고 결정할 예정
- 진짜 이거 뿌리고 화장하니까 너무 잘먹어요
무신사에서 저렴하게 득템했네용
- 뭔 짓을 해도 볼쪽에 베이스 뜨는 게 너무 스트레스였는데 이걸 전단계에 쓰면 화장 뜸이 하나도 없어서 좋아요
- 유튜버가 화잘먹템으로 추천해줘서 구매하게 됐는데 좋아요! 겨울이라 너무 건조해서 화장이 잘 뜨는데 미스트 사용했을 때 사진처럼 안뜨게 피부표현이 가능해요 :)
- 겨울에 쿠션 바르면 무조건 갈라지고 뜨는 피부라 검색해보다가 사봤어요! 무슨 차이일까 싶었는데 스킨케어 마지막에 분사하고 두드려주면 쫀쫀한 피부로 화장 진짜 잘먹어요&hellip;
기대 안했는데 겨울엔 무조건 쓸 예정!
솔직히 건조하다고 스킨케어 꼼꼼하게하면 화장 떡지고 밀리잖아요 ㅜㅜ 이건 스킨케어 간단히 하고 충분히 뿌려주고 흡수시키면 피부표현 대박입니다!
완전 추천!
- 사은품 확인 후 선택 체크하고 주문한건데 다른게 와서 문의 남기니까 소진으로 대체된거래요. 그럼 안내주셨어야 하는거 아닌가용 ㅠㅠ 물크림 써보고싶어서 다른 사이트보다 비싼데도 일부러 여기서 산건디.."
"743","상품명: [2PACK] 뉴웨이브 더블코튼 핀턱 카라 반팔 5종 YKST1453
상품 유형: 상의
브랜드명: 페플
사용자 리뷰:
- 상품이정말좋아요
디자인도좋고
품질도좋은거같습니다
- 전 너무 얇은거보다 도톰한거 좋아해서 좋아요 근데 한여름엔 좀 더울듯! 절개포인트가 예쁘네요~
- 전 너무 얇은거보다 도톰한거 좋아해서 좋아요 근데 한여름엔 좀 더울듯! 절개포인트가 예쁘네요~
- 크게 입고 싶어서 라지 사려다 사이즈표 보고 미디움 샀는데
확실히 오버핏입니다
사이즈표 확인 잘하고 구입하세요
카라 원단이 두겹으로 덧대어져있어 말리는 현상이 없어 좋습니다
- 전 너무 얇은거보다 도톰한거 좋아해서 좋아요 근데 한여름엔 좀 더울듯! 절개포인트가 예쁘네요~
- 원단이 생각보다 두툼하네요
깔끔하고 디자인도 좋아요
카라티 즐겨입는데
일반적인 브랜드 카라티 XL입어도
가슴이 넉넉하진 않은데 총장은 약간 길거든요
요 상품은 가슴은 상당히 넉넉 하고
총장은 제 기준으론 딱 좋네요

단점이라면 옷 하단이 약간 퍼지는 느낌이네요
빨면 괜찮아지려나..
- 중2인 막둥이 입을 옷이 마땅히 이쁜게 없어 고민이었는데 둘째가 주문한 옷이 다행히 커서 막내가 입게 되었어요 ㅋㅋ 물론 이옷이 맘에 들어 둘째도 같은 색상으로 사이즈만 줄여서 재주문했어요^^
- 후기에서 봤던 것처럼 재질이 부들부들해서 촉감이 좋고요. 오버핏이라 원하던 핏이라 마음에 듭니다. 그런데 블랙 컬러같은 경우 재질이 그래서 선명한 편은 아닙니다. 스톤 같은 경우도 생각보다 채도가 낮긴 하지만 원하던 컬러라 대체적으로 만족합니다.
- 페플티를 카라티셔츠로
입는느낌이라 단단하면선도 부드러운느낌이
편합니다 사이즈도 여유가 있어서
착용감도 좋습니다
- 중2인 막둥이 입을 옷이 마땅히 이쁜게 없어 고민이었는데 둘째가 주문한 옷이 다행히 커서 막내가 입게 되었어요 ㅋㅋ 물론 이옷이 맘에 들어 둘째도 같은 색상으로 사이즈만 줄여서 재주문했어요^^"
"744","상품명: [리퍼브] 올데이 린넨 오버핏 반팔 셔츠
상품 유형: 상의
브랜드명: 스탠즈
사용자 리뷰:
- 오버핏이라 체형 커버 잘 되고 편하게 입기 좋아요.
소재가 힘 있어서 핏이 딱 떨어지고 깔끔한 느낌입니다.
소매 길이도 적당해서 팔뚝 가려주고, 단추 풀면 자연스럽게 멋 내기 좋아요.

재질리 살짝 두꺼워서 아쉽
- 지인 생일선물로 사줫는데 키가 185에 100이상이라 걱정했지만
사이즈 넉넉하게 잘맞고 색감이 이쁘네요
- 핏 색깔 재질 모두 깔끔 합니다. 생각보다 커서 편하게 입기 좋아요.
- 린넨 소재가 시원한건 알지만 까슬거리는 느낌때문에 잘 안입었는데 가격도 좋아서 구매했어요!
근데 막상 입어보니까 부드럽고 시원해서 완전 잘 산거 같은 느낌입니다 ㅋㅋ
핏도 179 / 75 2XL로 구매하면 딱 박시하게 입을 수 있고, 넣입도 아주 이뻐요~
- 너무 두껍고 뻣뻣해요
실밥도 엄청 삐져나와요
그냥그래요
- 배송이 빨리왔어요 얇은거 같으면서도 탄탄해서 입기 좋을거같아요
- 가성비 최고에요!!!
너무 잘산거 같아서 만족도 매우 높음~!
- 사이즈가 널널해서 좋아요
핏은 쏘쏘하게 빠지네요
- 덩치큰 저에게도 사이즈.넉넉하고 재질도 맘에 들어요
- 덩치큰 저에게도 사이즈.넉넉하고 재질도 맘에 들어요"
"745","상품명: 케이블 라운드 반팔 니트 - 3color
상품 유형: 상의
브랜드명: 마인드브릿지
사용자 리뷰:
- 100사이즈 샀다가 95로 교환하니 딱 맞습니다! 딱맞게 입으실거면 95사고 좀 오버핏으로 입을거면 100사시면됩니다!
원단은 얇지만 여름티만큼 시원하진않아요!
시보리 짱짱해서 좋고 완전 머슬핏은 아니라서 좋아요!
- 색상은 생각보다 밝은색입니다 (딥그린X)
두께는 얇은편이라 한여름도 입을 수 있겠어요
사이즈는 정사이즈로 가면됩니다
세일해서 싸게 잘 구매한거같아요~~~
- 니트 소재이지만 두껍지 않아 여름에도 잘 입을 수 있고, 컬러 채도가 낮은편이라 가벼워보이지 않아 격식을 차려야 하는 자리에도 편하게 입을 수 있을 것 같아요. 저랑 비슷한 체형이시면 100 정사이즈 추천 드려요. 105는 팔꿈치를 덮어서 좀 크더라구요. 흰바지에 코디하시면 깔끔하고 세련된 연출 가능합니다^^
- 깔끔하고 차려입을때 입기 좋습니다 근데 한여름엔 못입을거같네요
- 너무 이쁘네요
한치수 작게시켜도 핏이딱 떨어지는스타일이라 괜찮아요
- 크기랑 색깔 전부 마음에 들어요 배송도 빠르고 좋습니다
- 남자친구 사줬어요 얇아서 여름에도 입고 다닐 수 있어요
- 진짜 이쁘다 딱맞다. 다른색깔도 사고싶다 가격도 착하다
- 할인받을 때 구매했는데 가성비 정말 좋은거같아요
- 조금 시원한 여름 날씨에 좋을거 같아요
존버중이에요"
"746","상품명: ESSENTIAL BASIC TEE_7color 에센셜 반팔 티셔츠
상품 유형: 상의
브랜드명: 에드워드벌룬
사용자 리뷰:
- 이쁘긴한데 목 부분이 좀... 계속 입어봐야지 알 거 같아요
- 딱 원하던 기장이고, 편합니당 다른색도 구매히려구요ㅎㅎ
- 목 부분에 상표 있는거 안 좋아해서
택배 받자마자 뜯었는데 부주의로 실밥도 풀렸어요 ㅜ 다들 조심하세요"
"747","상품명: 레귤러 반소매 셔츠 - 오프화이트 / CRTWXSHR030PLY015998
상품 유형: 상의
브랜드명: 써네이
사용자 리뷰:
- 옷이 수건 느낌? 쓰네이 처음인데 나쁘지 않네요 안에 티 없이 입어야 이쁠것같습니다
- M 사이즈도 입을만한듯 흐물흐물 아 l없어서 아쉽지만
호날두 나라꺼라 그냥 SiU
- 재질 디자인 모두 만족한 상품이네요 세일할때 저렴하게 구잊했네요
-
- M 사이즈도 입을만한듯 흐물흐물 아 l없어서 아쉽지만
호날두 나라꺼라 그냥 고우
- 아주아주 좋아요 너무 이쁘고... 재질도 좋아요 툭 입기조아요
- 아주아주 좋아요 너무 이쁘고... 재질도 좋아요 툭 입기조아요
- 타임세일할 때 득템했습니다 생각보다 어떤 바지에도 잘 어울리고 스타일리시 합니다 굿굿!!
- 놀러갈때 입으려고 샀는데 핏감 소재감 독특한 패턴까지 다 마음에 듭니다.
-  "
"748","상품명: 오버사이즈 쿨링 썸머 셔츠 블랙
상품 유형: 상의
브랜드명: 굿라이프웍스
사용자 리뷰:
- 린넨 재질이라 지금 날씨에도 괜찮고 조금 루즈한 핏이라 넣어입으면 좀 펑퍼짐한 느낌이에요
- 간편하게 걸쳐입기 좋습니다. 얇은 옷이라 비침이 있는 부분은 유의 하셔야 합니다.
- 여름용 린넨원단이라는 말에 가장 크게 구매를 고려했는데 지금 날씨에는 입기엔 조금 더울거같긴합니다. 하지만 질이 좋아 마음에 들고 원하는 핏은 한치수 작아야겠지만 나름대로 요즘 스타일에 맞게 연출이 될거같아서 마음에 들어요. 옷이 이쁘니 됐습니다 ㅎㅎ
- 사고 싶어서 고민하던 제품인데 쿠폰할인 해서 싸게 샀네용
- 아주 얇은 재질이 아니다보니 체형을 숨기기에 좋습니다. 어중간하게 입기보단 크게 사서 접어 입는 편이 더 예쁠 것 같네요.

더운 나라에 놀러가서 입었는데 린넨소재이다보니 긴팔임에도 찝찝한 느낌 없이 입을 수 있었습니다.
- 린넨이라 가볍게 걸치기 좋았어요. 남자셔츠 입은것처럼 박시하게 연출되어서 오히려 좋았어요. 유럽여행동안 아주 잘입었숩니다
-
- 굿라이프웍스, 사무실에서 입고싶은 린넨셔츠, 오버사이즈이지만 엄청과하지가 않다
한여름에도 입을수있을정도로 시원하다, 아쉬운점은 재봉선에서 실밥이 많이나온다
- 가격대비 기대이상이에요 ! 깔끔하고 나름 시원해요
- 흰색 구매해서 여름 내내 교복처럼 입고 검정색 추가 구매했어요.
다른 린넨에 비해 톡톡해서 구김이 덜하고 아주 시원해요.
뜨거운 햇볕 차단하고, 실내에서 에어컨 바람으로 체온변화 없도록 즐겨 입고 있습니다."
"749","상품명: NT7UR2 화이트라벨 EX 반팔 라운드티 8종
상품 유형: 상의
브랜드명: 노스페이스
사용자 리뷰:
- 브라운 컬러라서 아무 옷이나 입어도 잘 어울릴 것 같고 재봉 및 마감이 오래오래 입을 수 있을 것 같네요
- 색감이랑 소재가 여름에 딱 입기 너무 좋더라고요!!!
브랜드 로고로 심플하게 디자인한것도 맘에 들어요!!
- 상당히 가볍고 시원하고 디자인도 마음에 들어서 좋아요
- 트렌드 컬러인 브라운에 노스페이스 로고플레이와 오래 입을 수 있을 것 같은 재봉 및 마감에 자주 입을 것 같아요 감사합니다~
- 믿고보는 노스페이스 화이트라벨 반팔
디자인 핏 말할것 없고
재질이 폴리가 많이 섞인 흐물한 재질이라 감점
면이었으면 더좋았을것을
운동할때 땀 잘마름
- 생각보다 재질이 좋았고 땀 흘려도 금방 말라서 좋아요
- 드라이핏이라 너무 좋아요~ 화이트랑 고민했는데 크림 하길 잘한듯 ㅎ 재질이 좀 까슬? 거리는 느낌인데 입었을때 크게 거슬리는 정도는 아니에요~ 물놀이 할때 입어도 괜찮을듯 싶어요 ㅎ 전 등산할때 입었는데 아주 굳이었어요! 재질자체다 구김없어서 막 세탁하기도 편하고 여별옷으로 가방에 넣어 다니기도 좋아여
- 밋밋할 뻔 했는데 전면에 레터링문구와 꽃그림 덕에
포인트를 주고 사이즈는 무난하게 잘 맞았어요. 크지도 작지도 않은? 한 사이즈 업해도 괜찮을 거 같아요 !
쿨링 소재가 아니라 그냥 면티입니다.
- 사이즈 생각보다 크니 정사이즈 가면 될것 같음
재질은 면보다는 폴리 운동복 재질이라
땀 잘마르고 좋은데 섬유유연제 향 잘안배는 느낌 아시죠?
- 그냥 반팔 면티에요. 무난하게 일할 때 입으려고 샀습니다.
한 사이즈 업해서 샀어도 괜찮았을 거 같습니다."
